path,word,emotion,speaker_group,label
data\TESS_female\OAF_disgust\OAF_rot_disgust.wav,rot,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_rough_disgust.wav,rough,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_rush_disgust.wav,rush,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_said_disgust.wav,said,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_sail_disgust.wav,sail,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_search_disgust.wav,search,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_seize_disgust.wav,seize,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_sell_disgust.wav,sell,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_shack_disgust.wav,shack,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_shall_disgust.wav,shall,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_shawl_disgust.wav,shawl,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_sheep_disgust.wav,sheep,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_shirt_disgust.wav,shirt,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_should_disgust.wav,should,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_shout_disgust.wav,shout,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_size_disgust.wav,size,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_soap_disgust.wav,soap,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_soup_disgust.wav,soup,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_sour_disgust.wav,sour,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_south_disgust.wav,south,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_sub_disgust.wav,sub,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_such_disgust.wav,such,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_sure_disgust.wav,sure,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_take_disgust.wav,take,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_talk_disgust.wav,talk,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_tape_disgust.wav,tape,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_team_disgust.wav,team,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_tell_disgust.wav,tell,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_thin_disgust.wav,thin,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_third_disgust.wav,third,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_thought_disgust.wav,thought,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_thumb_disgust.wav,thumb,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_time_disgust.wav,time,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_tip_disgust.wav,tip,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_tire_disgust.wav,tire,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_ton_disgust.wav,ton,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_tool_disgust.wav,tool,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_tough_disgust.wav,tough,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_turn_disgust.wav,turn,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_vine_disgust.wav,vine,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_voice_disgust.wav,voice,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_void_disgust.wav,void,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_vote_disgust.wav,vote,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_wag_disgust.wav,wag,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_walk_disgust.wav,walk,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_wash_disgust.wav,wash,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_week_disgust.wav,week,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_wheat_disgust.wav,wheat,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_when_disgust.wav,when,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_which_disgust.wav,which,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_whip_disgust.wav,whip,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_white_disgust.wav,white,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_wife_disgust.wav,wife,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_wire_disgust.wav,wire,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_witch_disgust.wav,witch,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_yearn_disgust.wav,yearn,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_yes_disgust.wav,yes,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_young_disgust.wav,young,disgust,OAF,1
data\TESS_female\OAF_disgust\OAF_youth_disgust.wav,youth,disgust,OAF,1
data\TESS_female\OAF_Fear\OAF_back_fear.wav,back,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_bar_fear.wav,bar,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_base_fear.wav,base,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_bath_fear.wav,bath,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_bean_fear.wav,bean,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_beg_fear.wav,beg,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_bite_fear.wav,bite,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_boat_fear.wav,boat,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_bone_fear.wav,bone,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_book_fear.wav,book,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_bought_fear.wav,bought,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_burn_fear.wav,burn,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_cab_fear.wav,cab,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_calm_fear.wav,calm,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_came_fear.wav,came,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_cause_fear.wav,cause,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_chain_fear.wav,chain,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_chair_fear.wav,chair,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_chalk_fear.wav,chalk,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_chat_fear.wav,chat,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_check_fear.wav,check,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_cheek_fear.wav,cheek,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_chief_fear.wav,chief,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_choice_fear.wav,choice,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_cool_fear.wav,cool,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_dab_fear.wav,dab,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_date_fear.wav,date,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_dead_fear.wav,dead,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_death_fear.wav,death,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_deep_fear.wav,deep,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_dime_fear.wav,dime,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_dip_fear.wav,dip,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_ditch_fear.wav,ditch,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_dodge_fear.wav,dodge,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_dog_fear.wav,dog,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_doll_fear.wav,doll,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_door_fear.wav,door,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_fail_fear.wav,fail,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_fall_fear.wav,fall,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_far_fear.wav,far,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_fat_fear.wav,fat,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_fit_fear.wav,fit,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_five_fear.wav,five,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_food_fear.wav,food,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_gap_fear.wav,gap,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_gas_fear.wav,gas,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_gaze_fear.wav,gaze,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_germ_fear.wav,germ,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_get_fear.wav,get,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_gin_fear.wav,gin,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_goal_fear.wav,goal,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_good_fear.wav,good,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_goose_fear.wav,goose,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_gun_fear.wav,gun,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_half_fear.wav,half,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_hall_fear.wav,hall,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_hash_fear.wav,hash,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_hate_fear.wav,hate,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_have_fear.wav,have,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_haze_fear.wav,haze,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_hire_fear.wav,hire,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_hit_fear.wav,hit,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_hole_fear.wav,hole,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_home_fear.wav,home,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_hurl_fear.wav,hurl,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_hush_fear.wav,hush,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_jail_fear.wav,jail,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_jar_fear.wav,jar,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_join_fear.wav,join,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_judge_fear.wav,judge,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_jug_fear.wav,jug,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_juice_fear.wav,juice,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_keen_fear.wav,keen,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_keep_fear.wav,keep,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_keg_fear.wav,keg,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_kick_fear.wav,kick,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_kill_fear.wav,kill,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_king_fear.wav,king,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_kite_fear.wav,kite,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_knock_fear.wav,knock,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_late_fear.wav,late,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_laud_fear.wav,laud,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_lean_fear.wav,lean,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_learn_fear.wav,learn,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_lease_fear.wav,lease,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_lid_fear.wav,lid,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_life_fear.wav,life,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_limb_fear.wav,limb,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_live_fear.wav,live,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_loaf_fear.wav,loaf,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_long_fear.wav,long,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_lore_fear.wav,lore,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_lose_fear.wav,lose,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_lot_fear.wav,lot,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_love_fear.wav,love,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_luck_fear.wav,luck,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_make_fear.wav,make,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_match_fear.wav,match,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_merge_fear.wav,merge,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_mess_fear.wav,mess,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_met_fear.wav,met,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_mill_fear.wav,mill,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_mob_fear.wav,mob,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_mode_fear.wav,mode,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_mood_fear.wav,mood,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_moon_fear.wav,moon,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_mop_fear.wav,mop,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_mouse_fear.wav,mouse,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_nag_fear.wav,nag,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_name_fear.wav,name,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_near_fear.wav,near,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_neat_fear.wav,neat,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_nice_fear.wav,nice,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_note_fear.wav,note,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_numb_fear.wav,numb,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_pad_fear.wav,pad,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_page_fear.wav,page,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_pain_fear.wav,pain,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_pass_fear.wav,pass,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_pearl_fear.wav,pearl,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_peg_fear.wav,peg,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_perch_fear.wav,perch,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_phone_fear.wav,phone,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_pick_fear.wav,pick,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_pike_fear.wav,pike,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_pole_fear.wav,pole,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_pool_fear.wav,pool,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_puff_fear.wav,puff,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_rag_fear.wav,rag,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_raid_fear.wav,raid,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_rain_fear.wav,rain,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_raise_fear.wav,raise,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_rat_fear.wav,rat,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_reach_fear.wav,reach,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_read_fear.wav,read,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_red_fear.wav,red,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_ring_fear.wav,ring,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_ripe_fear.wav,ripe,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_road_fear.wav,road,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_room_fear.wav,room,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_rose_fear.wav,rose,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_rot_fear.wav,rot,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_rough_fear.wav,rough,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_rush_fear.wav,rush,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_said_fear.wav,said,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_sail_fear.wav,sail,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_search_fear.wav,search,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_seize_fear.wav,seize,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_sell_fear.wav,sell,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_shack_fear.wav,shack,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_shall_fear.wav,shall,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_shawl_fear.wav,shawl,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_sheep_fear.wav,sheep,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_shirt_fear.wav,shirt,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_should_fear.wav,should,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_shout_fear.wav,shout,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_size_fear.wav,size,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_soap_fear.wav,soap,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_soup_fear.wav,soup,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_sour_fear.wav,sour,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_south_fear.wav,south,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_sub_fear.wav,sub,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_such_fear.wav,such,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_sure_fear.wav,sure,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_take_fear.wav,take,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_talk_fear.wav,talk,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_tape_fear.wav,tape,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_team_fear.wav,team,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_tell_fear.wav,tell,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_thin_fear.wav,thin,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_third_fear.wav,third,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_thought_fear.wav,thought,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_thumb_fear.wav,thumb,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_time_fear.wav,time,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_tip_fear.wav,tip,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_tire_fear.wav,tire,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_ton_fear.wav,ton,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_tool_fear.wav,tool,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_tough_fear.wav,tough,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_turn_fear.wav,turn,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_vine_fear.wav,vine,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_voice_fear.wav,voice,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_void_fear.wav,void,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_vote_fear.wav,vote,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_wag_fear.wav,wag,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_walk_fear.wav,walk,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_wash_fear.wav,wash,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_week_fear.wav,week,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_wheat_fear.wav,wheat,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_when_fear.wav,when,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_which_fear.wav,which,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_whip_fear.wav,whip,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_white_fear.wav,white,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_wife_fear.wav,wife,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_wire_fear.wav,wire,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_witch_fear.wav,witch,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_yearn_fear.wav,yearn,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_yes_fear.wav,yes,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_young_fear.wav,young,fear,OAF,2
data\TESS_female\OAF_Fear\OAF_youth_fear.wav,youth,fear,OAF,2
data\TESS_female\OAF_happy\OAF_back_happy.wav,back,happy,OAF,3
data\TESS_female\OAF_happy\OAF_bar_happy.wav,bar,happy,OAF,3
data\TESS_female\OAF_happy\OAF_base_happy.wav,base,happy,OAF,3
data\TESS_female\OAF_happy\OAF_bath_happy.wav,bath,happy,OAF,3
data\TESS_female\OAF_happy\OAF_bean_happy.wav,bean,happy,OAF,3
data\TESS_female\OAF_happy\OAF_beg_happy.wav,beg,happy,OAF,3
data\TESS_female\OAF_happy\OAF_bite_happy.wav,bite,happy,OAF,3
data\TESS_female\OAF_happy\OAF_boat_happy.wav,boat,happy,OAF,3
data\TESS_female\OAF_happy\OAF_bone_happy.wav,bone,happy,OAF,3
data\TESS_female\OAF_happy\OAF_book_happy.wav,book,happy,OAF,3
data\TESS_female\OAF_happy\OAF_bought_happy.wav,bought,happy,OAF,3
data\TESS_female\OAF_happy\OAF_burn_happy.wav,burn,happy,OAF,3
data\TESS_female\OAF_happy\OAF_cab_happy.wav,cab,happy,OAF,3
data\TESS_female\OAF_happy\OAF_calm_happy.wav,calm,happy,OAF,3
data\TESS_female\OAF_happy\OAF_came_happy.wav,came,happy,OAF,3
data\TESS_female\OAF_happy\OAF_cause_happy.wav,cause,happy,OAF,3
data\TESS_female\OAF_happy\OAF_chain_happy.wav,chain,happy,OAF,3
data\TESS_female\OAF_happy\OAF_chair_happy.wav,chair,happy,OAF,3
data\TESS_female\OAF_happy\OAF_chalk_happy.wav,chalk,happy,OAF,3
data\TESS_female\OAF_happy\OAF_chat_happy.wav,chat,happy,OAF,3
data\TESS_female\OAF_happy\OAF_check_happy.wav,check,happy,OAF,3
data\TESS_female\OAF_happy\OAF_cheek_happy.wav,cheek,happy,OAF,3
data\TESS_female\OAF_happy\OAF_chief_happy.wav,chief,happy,OAF,3
data\TESS_female\OAF_happy\OAF_choice_happy.wav,choice,happy,OAF,3
data\TESS_female\OAF_happy\OAF_cool_happy.wav,cool,happy,OAF,3
data\TESS_female\OAF_happy\OAF_dab_happy.wav,dab,happy,OAF,3
data\TESS_female\OAF_happy\OAF_date_happy.wav,date,happy,OAF,3
data\TESS_female\OAF_happy\OAF_dead_happy.wav,dead,happy,OAF,3
data\TESS_female\OAF_happy\OAF_death_happy.wav,death,happy,OAF,3
data\TESS_female\OAF_happy\OAF_deep_happy.wav,deep,happy,OAF,3
data\TESS_female\OAF_happy\OAF_dime_happy.wav,dime,happy,OAF,3
data\TESS_female\OAF_happy\OAF_dip_happy.wav,dip,happy,OAF,3
data\TESS_female\OAF_happy\OAF_ditch_happy.wav,ditch,happy,OAF,3
data\TESS_female\OAF_happy\OAF_dodge_happy.wav,dodge,happy,OAF,3
data\TESS_female\OAF_happy\OAF_dog_happy.wav,dog,happy,OAF,3
data\TESS_female\OAF_happy\OAF_doll_happy.wav,doll,happy,OAF,3
data\TESS_female\OAF_happy\OAF_door_happy.wav,door,happy,OAF,3
data\TESS_female\OAF_happy\OAF_fail_happy.wav,fail,happy,OAF,3
data\TESS_female\OAF_happy\OAF_fall_happy.wav,fall,happy,OAF,3
data\TESS_female\OAF_happy\OAF_far_happy.wav,far,happy,OAF,3
data\TESS_female\OAF_happy\OAF_fat_happy.wav,fat,happy,OAF,3
data\TESS_female\OAF_happy\OAF_fit_happy.wav,fit,happy,OAF,3
data\TESS_female\OAF_happy\OAF_five_happy.wav,five,happy,OAF,3
data\TESS_female\OAF_happy\OAF_food_happy.wav,food,happy,OAF,3
data\TESS_female\OAF_happy\OAF_gap_happy.wav,gap,happy,OAF,3
data\TESS_female\OAF_happy\OAF_gas_happy.wav,gas,happy,OAF,3
data\TESS_female\OAF_happy\OAF_gaze_happy.wav,gaze,happy,OAF,3
data\TESS_female\OAF_happy\OAF_germ_happy.wav,germ,happy,OAF,3
data\TESS_female\OAF_happy\OAF_get_happy.wav,get,happy,OAF,3
data\TESS_female\OAF_happy\OAF_gin_happy.wav,gin,happy,OAF,3
data\TESS_female\OAF_happy\OAF_goal_happy.wav,goal,happy,OAF,3
data\TESS_female\OAF_happy\OAF_good_happy.wav,good,happy,OAF,3
data\TESS_female\OAF_happy\OAF_goose_happy.wav,goose,happy,OAF,3
data\TESS_female\OAF_happy\OAF_gun_happy.wav,gun,happy,OAF,3
data\TESS_female\OAF_happy\OAF_half_happy.wav,half,happy,OAF,3
data\TESS_female\OAF_happy\OAF_hall_happy.wav,hall,happy,OAF,3
data\TESS_female\OAF_happy\OAF_hash_happy.wav,hash,happy,OAF,3
data\TESS_female\OAF_happy\OAF_hate_happy.wav,hate,happy,OAF,3
data\TESS_female\OAF_happy\OAF_have_happy.wav,have,happy,OAF,3
data\TESS_female\OAF_happy\OAF_haze_happy.wav,haze,happy,OAF,3
data\TESS_female\OAF_happy\OAF_hire_happy.wav,hire,happy,OAF,3
data\TESS_female\OAF_happy\OAF_hit_happy.wav,hit,happy,OAF,3
data\TESS_female\OAF_happy\OAF_hole_happy.wav,hole,happy,OAF,3
data\TESS_female\OAF_happy\OAF_home_happy.wav,home,happy,OAF,3
data\TESS_female\OAF_happy\OAF_hurl_happy.wav,hurl,happy,OAF,3
data\TESS_female\OAF_happy\OAF_hush_happy.wav,hush,happy,OAF,3
data\TESS_female\OAF_happy\OAF_jail_happy.wav,jail,happy,OAF,3
data\TESS_female\OAF_happy\OAF_jar_happy.wav,jar,happy,OAF,3
data\TESS_female\OAF_happy\OAF_join_happy.wav,join,happy,OAF,3
data\TESS_female\OAF_happy\OAF_judge_happy.wav,judge,happy,OAF,3
data\TESS_female\OAF_happy\OAF_jug_happy.wav,jug,happy,OAF,3
data\TESS_female\OAF_happy\OAF_juice_happy.wav,juice,happy,OAF,3
data\TESS_female\OAF_happy\OAF_keen_happy.wav,keen,happy,OAF,3
data\TESS_female\OAF_happy\OAF_keep_happy.wav,keep,happy,OAF,3
data\TESS_female\OAF_happy\OAF_keg_happy.wav,keg,happy,OAF,3
data\TESS_female\OAF_happy\OAF_kick_happy.wav,kick,happy,OAF,3
data\TESS_female\OAF_happy\OAF_kill_happy.wav,kill,happy,OAF,3
data\TESS_female\OAF_happy\OAF_king_happy.wav,king,happy,OAF,3
data\TESS_female\OAF_happy\OAF_kite_happy.wav,kite,happy,OAF,3
data\TESS_female\OAF_happy\OAF_knock_happy.wav,knock,happy,OAF,3
data\TESS_female\OAF_happy\OAF_late_happy.wav,late,happy,OAF,3
data\TESS_female\OAF_happy\OAF_laud_happy.wav,laud,happy,OAF,3
data\TESS_female\OAF_happy\OAF_lean_happy.wav,lean,happy,OAF,3
data\TESS_female\OAF_happy\OAF_learn_happy.wav,learn,happy,OAF,3
